id,name,prefecture,city,other_address,access,tel,business_hour,hp,wifi,socket,smoking,iccard,lat,lng
75,横川SA下り店 | タリーズコーヒー,群馬県,安中市,松井田町横川字井戸入917（横川SA下り）1F,横川駅徒歩9分以上,027-395-2066,"平日：7:00〜19:00
土：7:00〜19:00
日祝：7:00〜19:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=494,TRUE,FALSE,FALSE,FALSE,36.3415947,138.7405064
76,館林アゼリアモール店 | タリーズコーヒー,群馬県,館林市,楠町3648-1館林つつじの里SC内アゼリアモール1F,渡瀬駅徒歩51分以上,0276-76-8052,"平日：10:00〜20:00
土：10:00〜20:00
日祝：10:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=247,FALSE,FALSE,TRUE,FALSE,36.2417151,139.5689772
77,高崎モントレー店 | タリーズコーヒー,群馬県,高崎市,八島町222番地高崎モントレー4F,高崎駅徒歩2分以上,027-310-5040,"平日：10:00〜20:30
土：10:00〜20:30
日祝：10:00〜20:30",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=819,TRUE,TRUE,TRUE,FALSE,36.3225034,139.0126012
78,高崎店 | タリーズコーヒー,群馬県,高崎市,八島町20淡路ビル1F,高崎駅徒歩2分以上,027-310-1260,"平日：7:30〜20:00
土：8:30〜20:00
日祝：8:30〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=131,TRUE,TRUE,TRUE,TRUE,36.323034,139.010212
79,前橋みなみモール店 | タリーズコーヒー,群馬県,前橋市,新堀町940,前橋大島駅徒歩63分以上,027-290-3880,"平日：10：00〜22：00
土：8：00〜22：00
日祝：8：00〜22：00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=544,TRUE,FALSE,TRUE,FALSE,36.3315776,139.0984897
80,Emio狭山市店 | タリーズコーヒー,埼玉県,狭山市,祇園4-55,狭山市駅徒歩3分以内,042-950-7500,"平日：7：30〜21：30
土：8：00〜21：00
日祝：8：00〜21：00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=487,TRUE,FALSE,TRUE,FALSE,35.8568805,139.4132321
81,TMGあさか医療センター店 | タリーズコーヒー,埼玉県,朝霞市,溝沼1340-1TMGあさか医療センター１F,朝霞台駅徒歩9分以上,048-458-0501,"平日：7:30〜19:00
土：7:30〜19:00
日祝：8:00〜18:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=917,FALSE,FALSE,FALSE,FALSE,35.8110395,139.5936776
82,TSUTAYAレイクタウン店 | タリーズコーヒー,埼玉県,越谷市,レイクタウン4丁目21番地1イオンレイクタウンKazeA-107,吉川駅徒歩24分以上,048-990-3382,"平日：9:00〜23:00(L.O.22:30)
土：9:00〜23:00(L.O.22:30)
日祝：9:00〜23:00(L.O.22:30)",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=394,FALSE,FALSE,TRUE,FALSE,35.8778002,139.8245962
83,アクロスプラザ三芳店 | タリーズコーヒー,埼玉県,入間郡,三芳町大字藤久保北新埜855番403,鶴瀬駅徒歩21分以上,049-274-2133,"平日：9:30〜21:00
土：9:30〜21:00
日祝：9:30〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=756,TRUE,FALSE,TRUE,FALSE,35.8389162,139.5250047
84,アリオ上尾店 | タリーズコーヒー,埼玉県,上尾市,大字壱丁目367番地,上尾駅徒歩35分以上,048-780-1188,"平日：10:00〜21:00
土：10:00〜21:00
日祝：10:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=646,TRUE,FALSE,TRUE,FALSE,35.9616186,139.565464
85,イーサイト籠原店 | タリーズコーヒー,埼玉県,熊谷市,新堀713イーサイト籠原2F,籠原駅徒歩3分以内,048-577-6800,"平日：9:00〜20:00
土：9:00〜19:00
日祝：9:00〜19:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=693,TRUE,TRUE,TRUE,FALSE,36.174952,139.3299864
86,イオンモール与野店 | タリーズコーヒー,埼玉県,さいたま市,中央区本町西5-2-9イオンモール与野店2F,北与野駅徒歩17分以上,048-859-6345,"平日：9:00〜22:00（LO.21:30)
土：9:00〜22:00（LO.21:30)
日祝：9:00〜22:00（LO.21:30)",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=235,TRUE,FALSE,TRUE,FALSE,35.8909133,139.6148795
87,イオン所沢店 | タリーズコーヒー,埼玉県,所沢市,東町5-22イオン所沢１Ｆ,所沢駅徒歩5分以上,04-2929-0017,"平日：8:00〜22:00
土：8:00〜22:00
日祝：8:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=393,TRUE,FALSE,TRUE,FALSE,35.7892231,139.4699921
88,ウニクス伊奈店 | タリーズコーヒー,埼玉県,北足立郡,伊奈町学園2丁目188-1ウニクス伊奈2F,羽貫駅徒歩7分以上,048-720-7660,"平日：9:30〜20:00
土：9:30〜21:00
日祝：9:30〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=334,FALSE,FALSE,FALSE,FALSE,36.0093756,139.6134153
89,ウニクス浦和美園店 | タリーズコーヒー,埼玉県,さいたま市,岩槻区美園東二丁目17番地13ウニクス浦和美園2F,浦和美園駅徒歩14分以上,048-791-1570,"平日：9:00〜21:00
土：9:00〜21:00
日祝：9:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=872,FALSE,FALSE,TRUE,FALSE,35.9029535,139.7298537
90,ウニクス鴻巣店 | タリーズコーヒー,埼玉県,鴻巣市,北新宿225-1ウニクス鴻巣2F,行田駅徒歩9分以上,048-548-5294,"平日：10:00〜21:00
土：10:00〜21:00
日祝：10:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=471,TRUE,FALSE,TRUE,FALSE,36.1127335,139.4393722
91,ウニクス上里店 | タリーズコーヒー,埼玉県,児玉郡,上里町大字七本木2272-1ウニクス上里1階,神保原駅徒歩25分以上,0495-35-3333,"平日：9:00〜21:30
土：9:00〜21:30
日祝：9:00〜21:30",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=338,FALSE,FALSE,TRUE,FALSE,36.2378236,139.1515469
92,ウニクス川越店 | タリーズコーヒー,埼玉県,川越市,新宿町1丁目17番地1ウニクス川越2F,川越駅徒歩8分以上,049-249-5188,"平日：9:00〜21:00
土：9:00〜21:00
日祝：9:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=757,TRUE,TRUE,TRUE,TRUE,35.9040693,139.4801095
93,ウニクス秩父店 | タリーズコーヒー,埼玉県,秩父市,大宮字上野原905外,大野原駅徒歩11分以上,0494-21-2117,"平日：9:30〜20:00
土：9:30〜20:00
日祝：9:30〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=445,TRUE,FALSE,TRUE,FALSE,36.0116337,139.096701
94,ウニクス南古谷店 | タリーズコーヒー,埼玉県,川越市,泉町1-1ウニクス南古谷店1F,南古谷駅徒歩5分以上,049-230-1121,"平日：9:00〜21:00
土：9:00〜21:00
日祝：9:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=425,TRUE,FALSE,TRUE,FALSE,35.9033796,139.5146453
95,キューポラ川口店 | タリーズコーヒー,埼玉県,川口市,川口1-1-1キュ･ポラ本館専門店3F,川口駅徒歩1分以上,048-227-5348,"平日：7:30〜22:00
土：8:00〜22:00
日祝：9:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=297,FALSE,TRUE,TRUE,FALSE,35.8013712,139.7182076
96,コクーンシティ店 | タリーズコーヒー,埼玉県,さいたま市,大宮区吉敷町4-267-2コクーンシティ内コクーン1西館2F,さいたま新都心駅徒歩1分以上,048-600-1680,"平日：9:30〜23:00
土：9:30〜23:00
日祝：9:30〜23:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=213,TRUE,FALSE,TRUE,TRUE,35.8942075,139.6347817
97,タリーズコーヒー・ナチュラルステーション小手指駅店 | タリーズコーヒー,埼玉県,所沢市,小手指町1-1-1小手指駅1F,小手指駅徒歩3分以内,04-2929-0666,"平日：7:30〜21:30
土：8:00〜21:00
日：8:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=581,TRUE,TRUE,TRUE,FALSE,35.8005837,139.4379823
98,フォレオ菖蒲店 | タリーズコーヒー,埼玉県,久喜市,菖蒲町大字菖蒲字寺田4900番地蔦屋書店フォレオ菖蒲店内,花崎駅徒歩65分以上,0480-87-2277,"平日：9:00〜22:00
土：8:00〜22:00
日祝：8:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=571,TRUE,FALSE,TRUE,FALSE,36.0708853,139.617079
99,ベニバナウォーク桶川店 | タリーズコーヒー,埼玉県,桶川都市,計画事業下日出谷東特定土地区画整理事業地内42街区1画地,桶川駅徒歩18分以上,048-871-6214,"平日：10:00〜21:00
土：10:00〜21:00
日祝：10:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=743,FALSE,FALSE,TRUE,FALSE,35.996565,139.5506144
100,ららぽーと新三郷店 | タリーズコーヒー,埼玉県,三郷市,新三郷ららシティ3丁目1-1,新三郷駅徒歩5分以上,048-950-1488,"平日：10:00〜21:00
土：10:00〜21:00
日祝：10:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=437,TRUE,FALSE,TRUE,FALSE,35.8601478,139.8653829
101,ルミネ大宮店 | タリーズコーヒー,埼玉県,さいたま市,大宮区錦町630ルミネ大宮LUMINE21F(改札内),大宮駅徒歩2分以上,048-782-7940,"平日：7:00〜22:00
土：7:00〜22:00
日祝：7:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=929,FALSE,TRUE,FALSE,FALSE,35.9068613,139.6248554
102,浦和さくら草通り店 | タリーズコーヒー,埼玉県,さいたま市,浦和区高砂2丁目5番11,浦和駅徒歩4分以上,048-762-9288,"平日：7:30〜22:00
土：8:00〜21:00
日祝：8:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=718,TRUE,FALSE,TRUE,TRUE,35.8577353,139.6534316
103,浦和パルコ店 | タリーズコーヒー,埼玉県,さいたま市,浦和区東高砂町11-1浦和パルコB1F,浦和駅徒歩2分以上,048-711-5607,"平日：10:00〜21:00
土：10:00〜21:00
日祝：10:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=914,FALSE,FALSE,FALSE,FALSE,35.858574,139.659306
104,浦和仲町店 | タリーズコーヒー,埼玉県,さいたま市,浦和区仲町1丁目4番10,浦和駅徒歩4分以上,048-764-9735,"平日：7:30〜22:00
土：8:00〜22:00
日祝：9:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=881,FALSE,FALSE,TRUE,FALSE,35.859549,139.6536426
105,戸田中央総合病院店 | タリーズコーヒー,埼玉県,戸田市,本町1-19-3Ａ館1F,戸田公園駅徒歩5分以上,048-434-4011,"平日：7:30〜19:00
土：7:30〜19:00
日祝：8:00〜18:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=559,TRUE,FALSE,FALSE,TRUE,35.8112529,139.6801389
106,戸田店 | タリーズコーヒー,埼玉県,戸田市,新曽662T-FRONTE2F,北戸田駅徒歩17分以上,048-498-6177,"平日：9:00〜21:30
土：9:00〜21:30
日祝：9:00〜21:30",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=844,FALSE,TRUE,FALSE,FALSE,35.817496,139.6687537
107,高坂ＳＡ上り店 | タリーズコーヒー,埼玉県,東松山市,大字田木字立野4-5,北坂戸駅徒歩25分以上,0493-31-0707,"平日：10:00〜20:00
土：10:00〜20:00
日祝：10:00〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=381,FALSE,FALSE,FALSE,FALSE,35.9852158,139.3849085
108,埼玉医科大学総合医療センター茶寮店 | タリーズコーヒー,埼玉県,川越市,鴨田1981埼玉医科大学総合医療センター本館2F,南古谷駅徒歩49分以上,049-226-6573,"平日：7:30〜19:00
土：7:30〜19:00
日祝：10:00〜19:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=923,FALSE,FALSE,FALSE,FALSE,35.9344662,139.5195682
109,埼玉医科大学病院店 | タリーズコーヒー,埼玉県,入間郡,毛呂山町毛呂本郷38,毛呂駅徒歩6分以上,049-276-1851,"平日：7:30〜19:00
土：7:30〜19:00
日祝：休業日",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=823,FALSE,FALSE,FALSE,FALSE,35.9381145,139.3051713
110,三井アウトレットパーク入間店 | タリーズコーヒー,埼玉県,入間市,宮寺3169-1,武蔵藤沢駅徒歩45分以上,04-2902-5204,"平日：10:00〜20:00
土：10:00〜21:00
日祝：10:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=368,TRUE,FALSE,TRUE,FALSE,35.8101879,139.3802147
111,春日部駅西口店 | タリーズコーヒー,埼玉県,春日部市,粕壁1-10-1,春日部駅徒歩3分以内,048-753-3350,"平日：7:00〜22:00
土：8:00〜22:00
日祝：8:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=274,TRUE,FALSE,TRUE,TRUE,35.9802617,139.7525201
112,所沢駅店 | タリーズコーヒー,埼玉県,所沢市,くすのき台1丁目14番5号西武鉄道所沢駅改札内,所沢駅徒歩3分以内,04-2997-5030,"平日：7:00〜22:00
土：8:00〜21:00
日祝：8:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=619,FALSE,TRUE,TRUE,FALSE,35.786886,139.473287
113,上尾中央総合病院店 | タリーズコーヒー,埼玉県,上尾市,柏座1-10-10上尾中央総合病院B館1F,上尾駅徒歩4分以上,048-778-0816,"平日：7:30〜19:00
土：7:30〜19:00
日祝：10:00〜19:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=719,FALSE,FALSE,FALSE,TRUE,35.9743762,139.5858509
114,川口市立医療センター店 | タリーズコーヒー,埼玉県,川口市,西新井宿1801F,新井宿駅徒歩10分以上,048-287-5355,"平日：7:30〜20:00
土：7:30〜18:00
日祝：10:00〜18:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=479,TRUE,FALSE,FALSE,FALSE,35.8433182,139.7305223
115,大宮ソニックシティ店 | タリーズコーヒー,埼玉県,さいたま市,大宮区桜木町1-7-5大宮ソニックシティー2F,大宮駅徒歩4分以上,048-658-5020,"平日：7:30〜20:00
土：8:00〜19:00
日祝：9:00〜19:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=43,TRUE,TRUE,FALSE,TRUE,35.9052316,139.6197239
116,大利根店 | タリーズコーヒー,埼玉県,加須市,琴寄111,栗橋駅徒歩22分以上,0480-78-0078,"平日：9:00〜21:00
土：9:00〜21:00
日祝：9:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=907,FALSE,FALSE,TRUE,TRUE,36.1253292,139.6844677
117,東松山店 | タリーズコーヒー,埼玉県,東松山市,あずま町4丁目8-3,高坂駅徒歩20分以上,0493-31-0055,"平日：9:00〜22:00
土：9:00〜22:00
日祝：9:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=721,TRUE,FALSE,TRUE,FALSE,36.0035748,139.4131143
118,武蔵浦和駅前店 | タリーズコーヒー,埼玉県,さいたま市,南区別所7丁目21番1号プラウドタワー武蔵浦和マークス1F,武蔵浦和駅徒歩3分以上,048-710-6778,"平日：7:30〜21:00
土：8:00〜21:00
日祝：8:30〜20:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=652,FALSE,TRUE,TRUE,FALSE,35.845847,139.6454483
119,防衛医大病院店 | タリーズコーヒー,埼玉県,所沢市,並木3-2,航空公園駅徒歩8分以上,042-991-0511,"平日：7:00〜18:00
土：休業日
日祝：休業日",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=461,TRUE,FALSE,FALSE,TRUE,35.8026072,139.4695238
120,本庄早稲田店 | タリーズコーヒー,埼玉県,本庄市,早稲田の杜2丁目1-46,本庄早稲田駅徒歩7分以上,049-527-6522,"平日：9:00〜22:00
土：9:00〜22:00
日祝：9:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=689,TRUE,TRUE,TRUE,FALSE,36.2196221,139.1849055
121,Ｐａｓａｒ幕張店 | タリーズコーヒー,千葉県,千葉市,花見川区幕張町2-2651-1Pasar幕張（下り線）内,幕張本郷駅徒歩14分以上,043-213-3160,"平日：7:00〜20:00
土：6:00〜22:00
日祝：6:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=357,TRUE,FALSE,FALSE,FALSE,35.6714105,140.0537753
122,TX柏の葉キャンパス駅前店 | タリーズコーヒー,千葉県,柏市,若柴174,豊四季駅徒歩46分以上,04-7128-6677,"平日：7:00〜23:00
土：7:00〜23:00
祝日：7:00〜23:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=911,FALSE,FALSE,FALSE,FALSE,35.8935911,139.952454
123,アトレ松戸店 | タリーズコーヒー,千葉県,松戸市,松戸1181アトレ松戸(旧：ボックスヒル松戸)5階,松戸駅徒歩1分以上,047-308-7088,"平日：10:00〜21:00
土：10:00〜21:00
日祝：10:00〜21:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=566,TRUE,FALSE,TRUE,FALSE,35.7850365,139.9005725
124,イオンモール成田店 | タリーズコーヒー,千葉県,成田市,ウイング土屋24イオンモール成田店,成田駅徒歩28分以上,0476-23-8201,"平日：9:00〜22:00
土：9:00〜22:00
日祝：9:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=8,FALSE,FALSE,FALSE,FALSE,35.795727,140.318048
125,イオンモール津田沼店 | タリーズコーヒー,千葉県,習志野市,津田沼1-23-1イオンモール津田沼店2F,新津田沼駅徒歩1分以上,047-403-3610,"平日：9:00〜22:00
土：9:00〜22:00
日祝：9:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=140,TRUE,TRUE,FALSE,FALSE,35.6902833,140.0251411
126,イクスピアリ店 | タリーズコーヒー,千葉県,浦安市,舞浜1-4イクスピアリ１Fガーデンサイト,リゾートゲートウェイ・ステーション駅徒歩3分以上,047-316-5266,"平日：8:00〜22:00
土：8:00〜22:00
日祝：8:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=397,TRUE,FALSE,TRUE,FALSE,35.6336939,139.8869735
127,シャポー市川店 | タリーズコーヒー,千葉県,市川市,川市市川1-1-1,市川駅徒歩3分以内,047-329-3222,"平日：10:00〜23:00（L.O.22:30）
土：10:00〜23:00（L.O.22:30）
日祝：10:00〜23:00（L.O.22:30）",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=603,TRUE,TRUE,FALSE,FALSE,35.7293574,139.9076364
128,シャポー本八幡西口店 | タリーズコーヒー,千葉県,市川市,川市八幡2-17-1本八幡ショッピングセンター1階109号,京成八幡駅徒歩4分以上,047-711-3014,"平日：7:00〜22:00
土：7:00〜22:00
日祝：7:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=883,TRUE,FALSE,FALSE,FALSE,35.7210653,139.926857
129,シャポー本八幡店 | タリーズコーヒー,千葉県,市川市,川市八幡2-17-1,京成八幡駅徒歩4分以上,047-314-5133,"平日：7:00〜22:00
土：7:00〜22:00
日祝：7:00〜22:00",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=837,TRUE,FALSE,FALSE,FALSE,35.7211922,139.9270686
