id,name,prefecture,city,other_address,access,tel,business_hour,hp,wifi,socket,smoking,iccard,lat,lon
80,イオンモール大曲店 | スターバックス,秋田県,大仙市,和合坪立177イオンモール大曲,和合インターチェンジより 約1.3kmメモ：・大曲西道路和合Ｉ．Ｃそば・イオン大曲ショッピングセンター1階、花火の広場前,0187-66-3619,09:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=876,TRUE,TRUE,FALSE,FALSE,39.4385014,140.5088973
81,山形エスパル店 | スターバックス,山形県,山形市,香澄町1-1-1エスパル山形,山形駅東口 徒歩1分メモ：・山形駅改札を出てS-PAL山形3F,023-628-1315,07:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=1005,TRUE,TRUE,FALSE,FALSE,38.2486672,140.3279037
82,山形馬見ヶ崎店 | スターバックス,山形県,山形市,馬見ヶ崎2-7-28,羽前千歳駅西口 徒歩24分メモ：・羽前千歳駅より万歳橋を渡り直進。薬王堂さん隣,023-682-0601,07:30〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=1006,TRUE,TRUE,FALSE,FALSE,38.2815027,140.3312714
83,山形県立中央病院店 | スターバックス,山形県,山形市,青柳1800山形県立中央病院,南出羽駅東口 徒歩11分,023-686-9951,"月〜金：07:00〜20:00
土日祝：09:00〜20:00",http://www.starbucks.co.jp/store/search/detail.php?id=1077,FALSE,FALSE,FALSE,FALSE,38.3001893,140.3459897
84,山形白山店 | スターバックス,山形県,山形市,白山3-9-24,山形上山インターチェンジより 約5.3km,023-626-1048,07:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=1352,TRUE,TRUE,FALSE,FALSE,38.2254163,140.3201016
85,イオンモール天童店 | スターバックス,山形県,天童市,芳賀タウン北4-1-1イオンモール天童,天童南駅／出入口出口 徒歩8分,023-652-0607,09:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=1201,TRUE,TRUE,FALSE,FALSE,38.343499,140.3633716
86,酒田みずほ店 | スターバックス,山形県,酒田市,みずほ1-20-6,酒田インターチェンジより 約6km,0234-21-0161,07:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=1252,TRUE,TRUE,FALSE,FALSE,38.9032595,139.8501315
87,福島県立医科大学附属病院店 | スターバックス,福島県,福島市,光が丘1福島県立医科大学附属病院,福島西インターチェンジより 約8.8kmメモ：・JR福島駅東口バスターミナル福島交通バス「バイパス経由医大」行き乗車・「医科大学病院前」下車・徒歩0分,024-547-2131,"月〜金：07:00〜20:00
土日祝：09:00〜19:00",http://www.starbucks.co.jp/store/search/detail.php?id=771,FALSE,TRUE,FALSE,FALSE,37.6891907,140.468564
88,福島エスパル店 | スターバックス,福島県,福島市,栄町１-１エスパル福島,福島駅東口 徒歩6分曽根田駅出入口 徒歩14分,024-525-8651,07:30〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=1041,TRUE,TRUE,FALSE,FALSE,37.7545253,140.4603674
89,郡山安積店 | スターバックス,福島県,郡山市,安積町荒井南千保8-2,郡山南インターチェンジより 約6.7km,024-937-1855,07:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=1084,TRUE,TRUE,FALSE,FALSE,37.3695576,140.3710281
90,郡山コスモス通り店 | スターバックス,福島県,郡山市,堤2-41,郡山南インターチェンジより 約5.4km,024-962-9357,07:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=1296,TRUE,TRUE,FALSE,FALSE,37.3975425,140.3340251
91,郡山モルティ店 | スターバックス,福島県,郡山市,駅前2-11-1ビッグアイモルティ2F,郡山駅中央口 徒歩3分メモ：郡山駅西口をでて右の20階建ビルの2階,024-921-4556,07:30〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=236,TRUE,TRUE,FALSE,FALSE,37.3998493,140.3882256
92,郡山駅店 | スターバックス,福島県,郡山市,燧田195エキナカ,郡山駅南口 徒歩3分,024-927-5770,07:30〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=1055,TRUE,TRUE,FALSE,FALSE,37.3978596,140.3885479
93,いわき鹿島街道店 | スターバックス,福島県,いわき市,常磐上矢田町戸石9-1,メモ：福島県道26号鹿島街道沿い、いわき市街地より小名浜方面へ車で約15分･常磐交通バス 上矢田停留所より徒歩1分,0246-46-0015,07:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=1320,TRUE,TRUE,FALSE,FALSE,37.0165859,140.902814
94,イオンモールいわき小名浜店 | スターバックス,福島県,いわき市,いわき都市計画小名浜港背後地震災復興土地区画整理イオンモールいわき小名浜,メモ：JR常磐線「泉駅」より約４q 小名浜港近く,0246-73-1520,10:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=1580,TRUE,FALSE,FALSE,FALSE,36.9467517,140.9039414
95,土浦店 | スターバックス,茨城県,土浦市,真鍋新町19-17,土浦北インターチェンジより 約5.1kmメモ：・ショッピングセンターＰＩＡタウン横・協同病院前,029-825-1211,07:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=854,TRUE,TRUE,FALSE,FALSE,36.0912287,140.2082321
96,イオンモール土浦店 | スターバックス,茨城県,土浦市,上高津367イオンモール土浦,桜土浦インターチェンジより 約5.1kmメモ：・土浦駅より直通バス：イオン土浦ショッピングセンター行き・つくばエクスプレスつくば駅より直通バス：イオン土浦ショッピングセンター行き・常盤道 桜土浦インターをおりて国道6号線水戸方面、国道沿い,029-835-8679,09:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=927,TRUE,FALSE,FALSE,FALSE,36.0800989,140.1809686
97,ひたち野うしく店 | スターバックス,茨城県,牛久市,ひたち野東2-7-1アクロスプラザひたち野うしく,ひたち野うしく駅東口 徒歩9分メモ：・アクロスプラザひたち野うしく内・ひたち野うしく駅東口、25号線通り沿い,029-878-2105,07:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=947,TRUE,TRUE,FALSE,FALSE,36.0071606,140.1639342
98,龍ケ崎店 | スターバックス,茨城県,龍ケ崎市,中根台4-1-13,牛久阿見インターチェンジより 約7.8km,0297-61-5170,07:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=1137,TRUE,TRUE,FALSE,FALSE,35.9314169,140.1748973
99,取手ボックスヒル店 | スターバックス,茨城県,取手市,中央町2-5取手ボックスヒル3F,取手駅西口 徒歩1分取手駅東口 徒歩4分メモ：取手ボックスヒル内,0297-72-1710,"月〜土：07:00〜22:00
日祝：08:00〜22:00",http://www.starbucks.co.jp/store/search/detail.php?id=270,TRUE,TRUE,FALSE,FALSE,35.8962554,140.0629915
100,守谷サービスエリア（上り線）店 | スターバックス,茨城県,守谷市,大柏166,谷和原インターチェンジより 約5.7km,0297-47-8067,06:30〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=1165,TRUE,TRUE,FALSE,FALSE,35.9390665,139.9701145
101,守谷サービスエリア(下り線）店 | スターバックス,茨城県,守谷市,野木崎97-3Pasar守谷(下り線）,谷和原インターチェンジより 約5.6km,0297-47-1301,07:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=1307,TRUE,FALSE,FALSE,FALSE,35.9403287,139.9668941
102,西友楽市守谷店 | スターバックス,茨城県,守谷市,けやき台4-1-5西友楽市守谷,南守谷駅出入口 徒歩11分メモ：国道294号を水海道方面へ歩いて5分。西友楽市守谷内、ドライブスルー店舗。,0297-21-1215,07:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=481,TRUE,TRUE,FALSE,FALSE,35.935614,139.9963919
103,イオンモール下妻店 | スターバックス,茨城県,下妻市,堀篭972−1イオンモール下妻,メモ：・国道125号、294号 高木川西交差点そば・イオン下妻ショッピングセンター内,0296-38-5576,09:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=879,TRUE,FALSE,FALSE,FALSE,36.1904271,139.9897743
104,つくばキュート店 | スターバックス,茨城県,つくば市,吾妻1-6-1Q't2F,"つくば駅A5出口 徒歩1分メモ：筑波西武横,つくばエクスプレスつくば駅直結",029-863-1730,07:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=602,TRUE,TRUE,FALSE,FALSE,36.0820361,140.111148
105,つくば駅店 | スターバックス,茨城県,つくば市,吾妻2-128,つくば駅A2出口 徒歩2分メモ：・つくばエクスプレス線つくば駅 改札前,029-868-3980,"月〜金：07:00〜21:00
土日祝：08:00〜20:00",http://www.starbucks.co.jp/store/search/detail.php?id=894,TRUE,FALSE,FALSE,FALSE,36.0857385,140.113259
106,つくば店 | スターバックス,茨城県,つくば市,稲荷前12−2,つくばジャンクションより 約2.2kmメモ：国道354号線つくばユーワールドそば国道354号線赤塚公園そば,029-850-1917,07:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=659,TRUE,TRUE,FALSE,FALSE,36.0482826,140.1289117
107,イオンモールつくば店 | スターバックス,茨城県,つくば市,稲岡66-1,つくばジャンクションより 約0.7km,029-839-2212,09:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=1134,TRUE,TRUE,FALSE,FALSE,36.0349817,140.1329673
108,イーアスつくば店 | スターバックス,茨城県,つくば市,研究学園5-19イーアスつくば,研究学園駅北出口 徒歩12分メモ：・イーアスつくば ショッピングセンター内・県道19号線(取手つくば線)沿い,029-868-7175,10:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=870,TRUE,TRUE,FALSE,FALSE,36.0861047,140.0848453
109,つくば研究学園店 | スターバックス,茨城県,つくば市,学園南3-20-6,研究学園駅南出口 徒歩22分メモ：・研究学園駅よりサイエンス大通を谷田部ICへ、エキスポ大通交差点,029-861-1323,07:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=847,TRUE,TRUE,FALSE,FALSE,36.0725817,140.0852223
110,筑波大学中央図書館店 | スターバックス,茨城県,つくば市,天王台1-1-1筑波大学中央図書館,つくば中央インターチェンジより 約8.6kmメモ：・つくばエクスプレスつくば駅より筑波大学循環バス１5分、バス停「筑波大学中央」より徒歩5分,029-860-3131,"月〜金：08:00〜20:00
土日祝：10:00〜18:00",http://www.starbucks.co.jp/store/search/detail.php?id=831,TRUE,FALSE,FALSE,FALSE,36.109328,140.101346
111,筑波大学附属病院店 | スターバックス,茨城県,つくば市,天久保2-1-1筑波大学附属病院,つくば中央インターチェンジより 約5.6km,029-860-2780,"月〜金：07:30〜19:30
土日祝：10:00〜18:00",http://www.starbucks.co.jp/store/search/detail.php?id=858,FALSE,FALSE,FALSE,FALSE,36.0910656,140.1017812
112,友部サービスエリア（上り線）店 | スターバックス,茨城県,笠間市,長兎路梶山久保1059-6友部サービスエリア（上り線）,友部ジャンクションより 約3.3km,0296-70-5103,07:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=1030,TRUE,FALSE,FALSE,FALSE,36.3101576,140.3423013
113,友部サービスエリア（下り線）店 | スターバックス,茨城県,笠間市,長兎路梶山久保1051-3友部サービスエリア（下り線）,友部ジャンクションより 約3.8km,0296-70-5234,07:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=1031,TRUE,FALSE,FALSE,FALSE,36.3093003,140.34014
114,水戸エクセル5階店 | スターバックス,茨城県,水戸市,宮町1-1-1水戸エクセル5階,水戸駅／北口出口 徒歩1分水戸駅／南口出口 徒歩3分,029-303-2151,10:00〜20:00,http://www.starbucks.co.jp/store/search/detail.php?id=1331,TRUE,FALSE,FALSE,FALSE,36.3710522,140.47561
115,水戸エクセル店 | スターバックス,茨城県,水戸市,宮町1-1-1エクセル,水戸駅／北口出口 徒歩6分水戸駅／南口出口 徒歩8分,029-300-1611,07:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=1227,TRUE,TRUE,FALSE,FALSE,36.3706706,140.4761552
116,水戸駅南中央通り店 | スターバックス,茨城県,水戸市,元吉田町303-1,水戸南インターチェンジより 約5.7km,029-304-5616,07:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=1196,TRUE,TRUE,FALSE,FALSE,36.3561151,140.4737187
117,水戸 県庁前店 | スターバックス,茨城県,水戸市,笠原町978-40,茨城町東インターチェンジより 約4.3kmメモ：・茨城県庁前・国道50号線(水戸県庁南大通り)沿い,029-305-3825,07:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=818,TRUE,FALSE,FALSE,FALSE,36.3388588,140.4504543
118,水戸赤塚店 | スターバックス,茨城県,水戸市,姫子2-751-16,赤塚駅南口 徒歩19分,029-309-0177,07:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=1103,TRUE,TRUE,FALSE,FALSE,36.3786671,140.4247999
119,ひたちなか店 | スターバックス,茨城県,ひたちなか市,馬渡砂久保542−3,ひたち海浜公園インターチェンジより 約1.4kmメモ：・国道245号線海浜公園入り口交差点・勝田駅より昭和通を海浜公園方面へ車で10分くらい,029-354-1612,07:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=722,TRUE,TRUE,FALSE,FALSE,36.401246,140.5813541
120,ひたちなか西光地店 | スターバックス,茨城県,ひたちなか市,西光地2-17-2,ひたち海浜公園インターチェンジより 約7.6km,029-202-5515,07:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=1395,TRUE,TRUE,FALSE,FALSE,36.4163964,140.531259
121,鹿島店 | スターバックス,茨城県,鹿嶋市,鉢形980,宝町駅徒歩10分,0299-85-0075,07:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=1495,TRUE,TRUE,FALSE,FALSE,35.9656642,140.6476292
122,神栖店 | スターバックス,茨城県,神栖市,平泉281-22,潮来インターチェンジより 約7.7km,0299-91-1501,07:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=1264,TRUE,TRUE,FALSE,FALSE,35.9158982,140.6369566
123,常陸多賀店 | スターバックス,茨城県,日立市,桜川町1-2-15,常陸多賀駅／西口出口 徒歩13分常陸多賀駅／東口出口 徒歩14分,0294-25-6355,07:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=1161,TRUE,TRUE,FALSE,FALSE,36.5572638,140.6288762
124,日立総合病院店 | スターバックス,茨城県,日立市,城南町2-1-1,日立中央インターチェンジより 約4.9km,0294-26-7100,"月〜金：07:30〜19:00
土日祝：10:00〜17:00",http://www.starbucks.co.jp/store/search/detail.php?id=2055,TRUE,FALSE,FALSE,FALSE,36.5899826,140.6451455
125,イオンモール水戸内原店 | スターバックス,茨城県,水戸市,内原2-1,内原駅出入口 徒歩13分,029-259-1129,09:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=643,TRUE,FALSE,FALSE,FALSE,36.3747442,140.3593079
126,宇都宮上戸祭店 | スターバックス,栃木県,宇都宮市,上戸祭町欠ノ上366−7,宇都宮インターチェンジより 約6.7kmメモ：・日光街道沿い 宮環交差点付近,028-600-4403,07:00〜26:00,http://www.starbucks.co.jp/store/search/detail.php?id=773,TRUE,TRUE,FALSE,FALSE,36.587758,139.865057
127,宇都宮鶴田店 | スターバックス,栃木県,宇都宮市,鶴田2-12-12,鹿沼インターチェンジより 約7.5km,028-649-3388,07:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=1468,TRUE,TRUE,FALSE,FALSE,36.5626273,139.8555393
128,宇都宮パルコ店 | スターバックス,栃木県,宇都宮市,馬場通り3-1-1宇都宮パルコ1F,東武宇都宮駅東口 徒歩10分メモ：宇都宮PARCO 1F,028-632-8301,"月〜土：08:00〜21:00
日祝：09:00〜21:00",http://www.starbucks.co.jp/store/search/detail.php?id=230,TRUE,TRUE,FALSE,FALSE,36.5609953,139.886603
129,ＦＫＤ宇都宮インターパーク店 | スターバックス,栃木県,宇都宮市,インターパーク6-1-1FKDショッピングモール宇都宮インターパーク,宇都宮上三川インターチェンジより 約0.9kmメモ：FKDショッピングモール宇都宮インターパーク店内,028-657-6121,10:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=510,TRUE,TRUE,FALSE,FALSE,36.4899249,139.9074621
130,宇都宮インターパークステージ店 | スターバックス,栃木県,宇都宮市,インターパーク4-2-3インターパークステージ,宇都宮上三川インターチェンジより 約1.1km,028-657-7811,10:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=1159,TRUE,TRUE,FALSE,FALSE,36.4937895,139.9089713
